,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
731,54,blue-collar,single,,no,1555,0.5812124691876364,-0.10204043755891867,yes,no,telephone,30,jan,258,5,248,2,failure,no
732,50,management,married,tertiary,no,0,-0.7131148271136982,-2.550152709758197,no,no,cellular,30,jan,199,1,205,1,failure,no
733,55,technician,married,,no,851,0.6066410660282853,0.07251518427855064,yes,no,cellular,30,jan,138,1,270,2,failure,no
734,39,self-employed,married,tertiary,no,1492,-0.5854451017911768,0.5065934125682703,yes,no,cellular,30,jan,227,1,189,1,failure,no
735,51,services,married,secondary,no,5699,1.018620178590751,-0.5302233279573718,yes,no,cellular,30,jan,436,1,270,2,failure,no
736,52,blue-collar,married,primary,no,109,0.35747738367108683,1.5585678688781983,yes,no,cellular,30,jan,177,4,248,2,failure,no
737,33,blue-collar,single,tertiary,no,457,1.9403997223679657,0.6200056675758501,yes,no,cellular,30,jan,159,1,191,4,failure,no
738,36,services,single,secondary,no,511,0.32308016471168804,0.8987610998906852,yes,yes,cellular,30,jan,706,1,252,1,failure,no
739,36,technician,single,secondary,no,317,0.4000137713701484,0.9201443566142483,yes,no,cellular,30,jan,198,2,266,2,failure,no
740,52,management,married,tertiary,no,1355,1.719382476839786,-0.054830764354886874,yes,no,cellular,30,jan,131,1,241,1,failure,no
741,33,blue-collar,single,secondary,no,22,1.6293670809341365,0.7854003330623582,no,no,cellular,30,jan,76,2,207,1,failure,no
742,57,management,divorced,tertiary,no,2549,0.1334459716615769,-0.8113056742321372,no,no,cellular,30,jan,456,3,197,2,failure,no
743,39,technician,married,secondary,no,-735,0.4572120976569236,0.9514373683938713,yes,no,cellular,30,jan,144,5,248,2,failure,no
744,45,management,married,tertiary,no,-61,0.6381287277339254,-1.001419820207488,no,no,cellular,30,jan,90,5,172,1,failure,no
745,51,admin.,married,secondary,no,0,-0.18966646637238194,1.0857363070696455,yes,yes,cellular,30,jan,150,1,252,1,failure,no
746,57,technician,married,primary,no,1276,0.926698883871655,0.13886545026379088,yes,no,cellular,30,jan,44,1,200,4,failure,no
747,53,admin.,married,secondary,no,-375,0.28581877690536683,-0.4174392524950975,yes,no,cellular,30,jan,103,1,252,1,failure,no
748,37,blue-collar,divorced,secondary,no,-175,-0.03756068516773936,-1.4447409380041272,yes,no,cellular,30,jan,638,4,266,1,failure,no
749,49,management,single,tertiary,no,163,0.640784771758049,0.7463207227471436,yes,no,cellular,30,jan,281,2,269,3,failure,no
750,56,blue-collar,married,secondary,no,2190,-0.5385031726188448,-0.6172959891279852,no,yes,cellular,30,jan,90,2,232,1,failure,no
751,26,services,single,secondary,no,512,1.6552390952700273,-0.6582729436846473,yes,yes,cellular,30,jan,206,5,239,3,failure,no
752,41,blue-collar,divorced,secondary,no,-333,0.5451371118952051,-0.29322592423591093,yes,no,cellular,30,jan,118,3,270,2,failure,no
753,31,self-employed,married,tertiary,no,227,0.677178300287181,0.5957505521767025,yes,yes,cellular,30,jan,154,6,263,3,failure,no
754,46,blue-collar,married,primary,no,665,-0.44535088075138174,1.275320387319965,no,no,cellular,30,jan,89,4,235,2,failure,no
755,31,management,single,tertiary,no,358,0.6895315147329719,0.6973557497724858,yes,no,cellular,30,jan,68,3,256,51,failure,no
756,41,technician,divorced,secondary,no,692,1.1866792839077145,0.8214991172021849,yes,no,cellular,30,jan,249,3,245,3,failure,no
757,34,management,married,tertiary,no,1036,-0.5625042015477648,0.12428967492971743,yes,no,cellular,2,mar,78,4,103,7,failure,no
758,38,management,married,tertiary,no,1101,0.013539650189882207,1.8315443997937015,yes,no,cellular,9,mar,78,2,120,1,failure,no
759,29,technician,married,tertiary,no,676,1.3303386294236272,0.022984138904333984,no,no,cellular,9,mar,93,2,224,4,failure,no
760,34,management,married,tertiary,no,1674,0.7062985525252912,1.0372466854411944,yes,no,cellular,10,mar,113,1,210,7,failure,no
761,56,management,married,secondary,no,1928,-0.22595596119234052,-1.268760809852953,no,no,cellular,16,mar,61,6,115,4,failure,no
762,54,management,married,tertiary,no,446,-0.5840836472945756,0.1226697221285804,no,no,cellular,3,mar,133,4,102,4,other,no
763,28,blue-collar,single,secondary,no,387,-0.31988591578562053,1.4995415401962815,yes,no,cellular,13,mar,61,11,282,1,other,no
764,41,management,single,tertiary,no,120,0.4376627957455979,1.264819538812713,no,yes,cellular,24,mar,81,1,49,3,other,no
765,48,technician,married,secondary,no,1981,0.051627646748806155,-1.478280434611956,yes,no,cellular,16,mar,291,3,238,2,success,no
766,60,blue-collar,married,primary,no,1723,0.2578633457011679,0.5571628497222576,no,no,cellular,4,may,160,4,83,3,failure,no
767,27,student,single,,no,1444,1.1723678251158367,0.6598706965827018,no,no,cellular,4,may,130,1,91,2,failure,no
768,31,services,single,secondary,no,125,1.1704241307332797,-0.9493035147122035,no,no,cellular,4,may,200,1,91,1,failure,no
769,33,management,single,tertiary,no,417,0.48986943762262714,0.2719335046876627,yes,no,cellular,4,may,170,2,87,1,failure,no
770,60,admin.,divorced,secondary,no,4519,0.9766858675900159,1.7169766377638787,no,no,cellular,4,may,136,1,91,1,failure,no
771,40,blue-collar,married,primary,no,-388,0.39833991497155524,-1.8284880716940801,yes,no,cellular,4,may,195,3,340,1,failure,no
772,28,blue-collar,single,tertiary,no,1984,1.1280936880747694,-1.4724644677810748,yes,no,cellular,4,may,32,2,14,1,failure,no
773,31,management,single,tertiary,no,630,1.1808550735120542,-0.9820116351116344,no,no,cellular,4,may,95,2,91,2,failure,no
774,44,blue-collar,single,secondary,no,0,0.7738452179287445,1.030117273907587,yes,no,cellular,4,may,64,2,19,1,failure,no
775,39,services,married,secondary,no,8876,0.6782544752984527,0.08817233911094424,no,no,cellular,4,may,106,1,91,2,failure,no
776,57,admin.,single,secondary,no,738,0.744357571660697,-0.3876202706833761,no,no,cellular,4,may,490,3,168,1,failure,no
777,48,management,divorced,tertiary,no,428,0.7072737886869952,1.3028191544975338,yes,no,cellular,4,may,347,2,167,2,failure,no
778,31,management,single,tertiary,no,6495,0.07443124833651815,-0.21146392616748355,no,no,cellular,4,may,383,2,35,3,failure,no
779,29,management,married,tertiary,no,451,-0.3109418829149894,2.239812543804634,no,no,cellular,4,may,54,1,96,1,failure,no
780,26,management,single,tertiary,no,4683,1.7500045533498043,0.9574171241154226,yes,no,cellular,4,may,334,2,180,1,failure,no
781,33,blue-collar,married,secondary,no,-208,1.4820567651547614,0.5711041630948361,yes,yes,cellular,4,may,306,3,360,1,failure,no
782,41,blue-collar,married,secondary,no,72,0.5479409101132184,-0.00910624875700572,yes,no,cellular,4,may,130,3,312,3,failure,no
783,33,admin.,divorced,secondary,no,661,0.10429513005931135,0.7986204166888917,yes,no,cellular,4,may,90,4,167,3,failure,no
784,40,unemployed,single,secondary,no,356,0.9456780853239425,0.6639020382449643,yes,no,cellular,4,may,225,2,339,2,failure,no
785,33,blue-collar,married,primary,no,5151,1.901420423969025,0.43559445703239835,yes,yes,cellular,4,may,124,3,165,5,failure,no
786,31,management,married,tertiary,no,0,1.1238618604290442,-0.28464337328431644,yes,no,cellular,4,may,108,2,167,1,failure,no
787,40,management,married,tertiary,no,7780,0.5162973795528973,0.30393784241736843,no,no,telephone,4,may,364,1,355,1,other,no
788,35,unemployed,married,secondary,no,977,0.33249066996845283,-0.7160290918627786,yes,no,cellular,4,may,52,4,91,1,other,no
789,35,technician,single,secondary,no,5731,2.31232251543593,-0.3154165996886745,yes,no,cellular,4,may,164,2,167,4,other,no
790,41,management,married,tertiary,no,298,-0.07343954013148912,-0.02275363408938058,no,no,cellular,4,may,63,3,272,1,other,no
791,31,services,married,secondary,no,2083,0.4808056048069691,-0.9010444244809837,yes,no,cellular,4,may,190,3,355,2,other,no
792,33,management,married,tertiary,no,415,0.351236995742807,0.8164488371544326,no,no,cellular,4,may,75,5,167,1,other,no
793,35,management,married,tertiary,no,93,0.0670731705556642,0.03813567397881856,no,no,cellular,4,may,198,2,88,1,other,no
794,37,technician,single,tertiary,no,6101,0.879042006785392,-0.43135848413724653,no,no,cellular,4,may,60,5,87,1,success,no
795,34,technician,single,tertiary,no,992,0.901645969579882,-0.09845809611533735,yes,no,cellular,4,may,301,1,88,2,success,no
796,52,unemployed,married,secondary,no,94,1.0433179854156411,0.6939027722953832,no,no,cellular,4,may,223,9,4,1,success,no
797,22,admin.,single,tertiary,no,897,-0.4584867784660325,0.8334693302090506,yes,no,cellular,4,may,98,4,89,4,success,no
798,50,management,married,tertiary,no,346,1.1812056173342682,-0.8308916607480802,no,no,cellular,4,may,76,2,87,1,success,no
799,33,blue-collar,married,primary,yes,-744,0.41044074817872334,0.09215720421072278,yes,no,,8,may,206,1,-1,0,,no
800,60,retired,married,primary,no,-2,0.36524108370682173,0.0009247188768694292,yes,no,,8,may,75,1,-1,0,,no
801,33,technician,single,tertiary,no,129,-0.41937948345829623,0.5782221354916713,yes,no,,8,may,128,1,-1,0,,no
802,33,services,divorced,secondary,no,411,0.9944850323711439,0.559858756895997,yes,no,,8,may,216,1,-1,0,,no
803,47,management,married,tertiary,no,643,1.3582888182159087,1.373920242937773,yes,no,,8,may,155,1,-1,0,,no
804,37,technician,single,,no,391,-0.39220740038785784,1.771308058429009,yes,no,,8,may,103,3,-1,0,,no
805,34,blue-collar,married,secondary,no,80,0.27692594116925795,-0.020583440719306845,yes,yes,,8,may,494,1,-1,0,,no
806,32,technician,single,secondary,no,10,0.003663303927241235,-0.135553006450218,yes,no,,8,may,107,1,-1,0,,no
807,36,admin.,married,secondary,no,114,1.1214827162283694,1.5577585227398936,yes,yes,,8,may,147,1,-1,0,,no
808,40,blue-collar,single,secondary,no,1,0.2284522984234829,-0.9541578757017365,yes,no,,8,may,190,1,-1,0,,no
809,57,management,married,tertiary,no,1341,0.653251975525721,-0.3298545599527613,yes,no,,8,may,339,2,-1,0,,no
810,48,blue-collar,married,primary,no,4,0.4626821879571202,-0.9429156819234654,yes,no,,8,may,198,1,-1,0,,no
811,26,blue-collar,married,secondary,no,2770,0.02483747048409521,0.41115710111588777,yes,no,,8,may,141,1,-1,0,,no
812,30,management,single,tertiary,no,5956,0.16381973337905176,1.2823607137708943,yes,no,,8,may,255,1,-1,0,,no
813,30,self-employed,married,secondary,no,131,0.4198676118906245,-1.2719569277759029,yes,no,,8,may,306,1,-1,0,,no
814,35,management,married,tertiary,no,1942,0.19178746657982038,1.809290974108039,yes,no,,8,may,249,1,-1,0,,no
815,36,entrepreneur,married,,no,298,0.3690960091903304,-1.4046279185284924,yes,no,,8,may,215,1,-1,0,,no
816,52,technician,married,secondary,no,291,0.31540491869317666,1.7448890043204326,no,no,,8,may,143,1,-1,0,,no
817,45,blue-collar,married,primary,no,85,0.2682954030864352,1.4493482622618465,yes,no,,8,may,162,1,-1,0,,no
818,35,management,single,tertiary,no,797,0.7464967376816155,0.9545299290289864,yes,no,,8,may,81,1,-1,0,,no
819,46,blue-collar,single,secondary,no,152,0.7800083713858166,-2.652367865065319,yes,no,,8,may,33,4,-1,0,,no
820,39,blue-collar,married,primary,no,481,1.5676390822472615,-0.46023944803385186,yes,no,,8,may,204,1,-1,0,,no
821,38,management,married,tertiary,no,66,0.4954246392543711,-0.36459580428641725,yes,no,,8,may,124,1,-1,0,,no
822,38,blue-collar,married,secondary,no,4586,0.12345474979573018,0.008668107389357749,yes,no,,8,may,784,1,-1,0,,no
823,31,technician,single,tertiary,no,1798,0.15687857566926605,-0.1473623905055753,yes,no,,8,may,393,1,-1,0,,no
824,39,management,single,tertiary,no,220,-0.7484648061556984,0.5616974808393361,yes,no,,8,may,87,2,-1,0,,no
825,32,blue-collar,married,secondary,no,715,1.1276810553456915,0.7182054127164356,yes,no,,8,may,108,2,-1,0,,no
826,32,services,married,secondary,no,442,0.616426163599822,1.2541376268765396,yes,no,,8,may,207,1,-1,0,,no
827,26,student,single,secondary,no,85,2.0770357161467436,0.1594690338572774,yes,no,,8,may,278,2,-1,0,,no
828,35,technician,married,secondary,no,319,1.1517663192785736,-0.5966061451334683,yes,no,,8,may,74,1,-1,0,,no
829,26,blue-collar,single,secondary,no,-29,1.5886380622984329,-1.098294500266751,yes,no,,8,may,196,1,-1,0,,no
830,33,admin.,single,secondary,no,303,0.923676124930263,-0.48977052733689974,no,no,,8,may,149,1,-1,0,,no
831,41,,single,primary,no,2398,-0.2438038367294597,-0.6854365128470159,yes,no,,8,may,287,2,-1,0,,no
832,30,entrepreneur,married,secondary,no,31,1.4527665607583553,0.6421547055172443,no,no,,8,may,229,1,-1,0,,no
833,36,technician,single,secondary,no,1832,1.4101774942167828,0.8468572201044613,yes,no,,8,may,154,1,-1,0,,no
834,46,services,married,secondary,no,2019,1.0996004400455606,-0.04209245945638097,yes,no,,8,may,357,1,-1,0,,no
835,30,blue-collar,married,primary,no,3,1.2078709794105347,-0.6989363524634378,yes,no,,8,may,147,1,-1,0,,no
836,46,services,married,secondary,no,397,0.5166506385066431,0.1826595576985236,no,no,,8,may,93,1,-1,0,,no
837,38,technician,married,tertiary,no,1161,0.10139057079191471,-0.5971008585139376,yes,no,,8,may,665,1,-1,0,,no
838,24,technician,single,tertiary,no,777,-0.28971987422982,-0.6742800335969381,yes,no,,8,may,131,1,-1,0,,no
839,41,management,divorced,tertiary,no,47,1.5111641316227415,1.619343080016086,yes,no,,8,may,160,1,-1,0,,no
840,28,technician,married,primary,no,-58,0.743393365843092,0.4200436028182616,yes,no,,8,may,74,1,-1,0,,no
841,55,unemployed,single,tertiary,no,1513,-0.16388484373351192,-1.47796140355497,yes,no,,8,may,60,1,-1,0,,no
842,40,management,married,tertiary,no,121,0.050755420403798324,1.0806068957251473,no,no,,8,may,82,1,-1,0,,no
843,38,management,divorced,tertiary,no,904,-0.4033186759287293,-1.6453216402220083,yes,no,,8,may,475,1,-1,0,,no
844,40,technician,married,secondary,no,697,0.6659695929832512,-0.5801903254290406,yes,no,,8,may,111,1,-1,0,,no
845,54,services,married,secondary,no,841,1.3167290062390866,0.21928149264953722,yes,no,,8,may,284,4,-1,0,,no
846,49,housemaid,married,secondary,no,7317,0.5689530890004162,-0.7170884495127375,yes,no,,8,may,140,1,-1,0,,no
847,44,blue-collar,married,secondary,no,-95,0.5320857481913863,-0.3772981409048566,yes,no,,8,may,110,1,-1,0,,no
848,32,management,single,tertiary,no,751,1.6560407963304469,-2.0028497716828215,yes,no,,8,may,64,1,-1,0,,no
849,36,blue-collar,married,primary,no,250,1.5125874709089728,-0.12424859329148086,yes,no,,8,may,149,1,-1,0,,no
850,35,technician,single,secondary,no,365,1.2172276631526713,-0.31935566777171803,yes,no,,8,may,256,2,-1,0,,no
851,31,management,single,tertiary,no,1315,0.13349465944652106,-0.9433339048162254,yes,no,,8,may,156,1,-1,0,,no
852,34,technician,married,secondary,no,65,1.0158786136884652,0.11382370885405849,yes,no,,8,may,63,3,-1,0,,no
853,36,management,married,tertiary,no,1852,0.94477799389206,0.4236019459448149,no,no,,8,may,362,1,-1,0,,no
854,44,admin.,single,secondary,no,-84,0.7974268378934262,0.12236030274595577,yes,no,,8,may,32,3,-1,0,,no
855,44,blue-collar,single,secondary,no,36,0.6551627417601377,-0.9568040139480166,yes,no,,8,may,712,1,-1,0,,no
856,51,blue-collar,married,,no,125,0.6547365090035162,0.08710772004987988,yes,no,,8,may,102,2,-1,0,,no
857,36,blue-collar,married,secondary,no,0,0.4105822465470417,0.5553765553239782,no,no,,8,may,338,2,-1,0,,no
858,37,blue-collar,married,secondary,no,105,0.18216976527829445,1.6818581201989984,yes,no,,8,may,69,2,-1,0,,no
859,31,services,married,secondary,no,432,0.6306705127755508,0.5694455160545977,yes,no,,8,may,446,1,-1,0,,no
860,42,blue-collar,married,primary,no,555,0.9338551335680849,-0.7258227246913469,yes,no,,8,may,249,2,-1,0,,no
861,55,entrepreneur,married,primary,no,-24,-0.554551336136823,0.2965344399401444,yes,no,,8,may,176,1,-1,0,,no
862,57,management,married,tertiary,no,2261,0.3888159095046435,-0.9306169117363211,yes,no,,8,may,1007,1,-1,0,,no
863,33,services,married,secondary,no,804,0.31015449236597503,-0.9936061163893449,yes,yes,,8,may,266,1,-1,0,,no
864,44,blue-collar,married,secondary,yes,-617,-0.29026587344770316,-1.6605901668013217,yes,no,,8,may,172,1,-1,0,,no
865,30,technician,married,secondary,no,-1,0.9744978236575121,0.3486872144976885,yes,no,,8,may,323,1,-1,0,,no
866,37,services,married,secondary,no,237,1.1150568783504367,0.685255047923504,yes,no,,8,may,175,1,-1,0,,no
867,32,admin.,married,secondary,no,514,0.6158780799726321,-1.0208828702153832,yes,no,,8,may,459,1,-1,0,,no
868,33,blue-collar,married,secondary,no,1988,1.3235353427639098,-0.07076279388320703,yes,no,,8,may,211,2,-1,0,,no
869,31,technician,single,tertiary,no,491,0.8622569029205619,-0.015309138382154516,yes,no,,8,may,237,1,-1,0,,no
870,46,technician,married,tertiary,no,675,-0.03321303065433334,-1.1916190657857744,yes,no,,8,may,50,1,-1,0,,no
871,34,blue-collar,single,secondary,no,177,1.2394817575182868,-0.011924232884969466,yes,no,,8,may,500,1,-1,0,,no
872,51,admin.,divorced,secondary,no,340,0.9978702322962769,-1.0631616883835608,yes,no,,8,may,186,1,-1,0,,no
873,49,technician,married,primary,no,230,0.1541971618346747,0.11224007808374009,yes,no,,8,may,96,1,-1,0,,no
874,52,management,single,tertiary,yes,0,1.8466718998149856,0.23524917139029689,no,no,,8,may,98,1,-1,0,,no
875,43,technician,married,tertiary,no,2331,0.811398465908309,1.1837809882000125,yes,no,,8,may,364,4,-1,0,,no
876,35,blue-collar,divorced,secondary,no,0,0.8468233061229506,-1.0698117334776915,yes,no,,8,may,477,1,-1,0,,no
877,27,student,single,secondary,no,217,1.0014029580980517,1.2353136749746398,yes,no,,8,may,319,1,-1,0,,no
878,43,blue-collar,married,primary,no,186,0.5914948053269844,-0.022591417951002085,yes,no,,8,may,178,1,-1,0,,no
879,50,services,divorced,secondary,no,145,0.8472176933415496,1.5772508392907814,yes,no,,8,may,170,1,-1,0,,no
880,33,admin.,divorced,secondary,no,140,1.1130553355824422,0.7391933432650553,yes,no,,8,may,139,1,-1,0,,no
